0.189918, 0.095296, 0.079276, 0.029682, 0.022052, 0.025954, 0.01498, 0.006896, 0.015008, 0.009022, 0.0066, 0.008726, 0.005758, 0.007174, 0.006432, 0.004924, 0.004226, 0.00364, 0.003936, 0.003232, 0.003146, 0.00377, 0.003404, 0.003002, 0.003362, 0.440584
0.274808, 0.078426, 0.06681, 0.048688, 0.01347, 0.023886, 0.015576, 0.01179, 0.005954, 0.00717, 0.007196, 0.004572, 0.003378, 0.005406, 0.00327, 0.004052, 0.006754, 0.005804, 0.003438, 0.00414, 0.003464, 0.00259, 0.003956, 0.0036, 0.00321, 0.388592
0.265598, 0.091058, 0.03529, 0.022012, 0.041236, 0.018502, 0.024408, 0.014676, 0.011306, 0.018274, 0.010366, 0.007888, 0.012354, 0.007036, 0.007138, 0.006062, 0.006286, 0.00374, 0.004588, 0.003474, 0.005234, 0.003308, 0.004294, 0.004086, 0.001934, 0.369852
0.244238, 0.036756, 0.096314, 0.051486, 0.023928, 0.02215, 0.035964, 0.028528, 0.012036, 0.010314, 0.006252, 0.010834, 0.008164, 0.008322, 0.006066, 0.005716, 0.005434, 0.004786, 0.003414, 0.002372, 0.003576, 0.003352, 0.001634, 0.002898, 0.00308, 0.362386
0.23283, 0.102648, 0.043732, 0.051764, 0.012608, 0.021798, 0.01418, 0.021596, 0.023656, 0.011674, 0.014758, 0.010818, 0.013258, 0.01095, 0.008934, 0.005248, 0.005672, 0.007812, 0.005406, 0.003906, 0.004622, 0.004258, 0.003912, 0.002968, 0.003014, 0.357978
0.193032, 0.130292, 0.026768, 0.06242, 0.035204, 0.031842, 0.011246, 0.020064, 0.019232, 0.010984, 0.011614, 0.009682, 0.01064, 0.013168, 0.007754, 0.008186, 0.004626, 0.004796, 0.005472, 0.004856, 0.004042, 0.004444, 0.002926, 0.004596, 0.002442, 0.359672
0.165348, 0.047024, 0.124774, 0.012756, 0.067338, 0.036436, 0.02568, 0.019572, 0.013606, 0.008624, 0.017254, 0.013026, 0.011658, 0.011894, 0.010658, 0.004834, 0.008316, 0.01255, 0.007918, 0.005142, 0.004866, 0.00342, 0.003644, 0.004898, 0.003288, 0.355476
0.16629, 0.124738, 0.069494, 0.033486, 0.02068, 0.029642, 0.023644, 0.016798, 0.019412, 0.02464, 0.012298, 0.01109, 0.017156, 0.009902, 0.009144, 0.00826, 0.00703, 0.008292, 0.004506, 0.006102, 0.004032, 0.004222, 0.004508, 0.002974, 0.005046, 0.356614
0.12202, 0.150286, 0.044434, 0.031274, 0.018726, 0.030504, 0.058522, 0.02073, 0.020594, 0.007436, 0.022184, 0.01489, 0.018506, 0.018538, 0.008122, 0.013832, 0.006362, 0.00645, 0.00445, 0.004648, 0.00476, 0.003994, 0.003594, 0.005396, 0.00303, 0.356718
0.187768, 0.036884, 0.082982, 0.02703, 0.038864, 0.02771, 0.04855, 0.020776, 0.012064, 0.012938, 0.015068, 0.02801, 0.014576, 0.014824, 0.010628, 0.010942, 0.007736, 0.007394, 0.009074, 0.006522, 0.006124, 0.006692, 0.003766, 0.00359, 0.003888, 0.3556
0.147882, 0.1, 0.043154, 0.077258, 0.037148, 0.02992, 0.012486, 0.017668, 0.017028, 0.012916, 0.02459, 0.010788, 0.008122, 0.011632, 0.016424, 0.012354, 0.014392, 0.00824, 0.008396, 0.008586, 0.004804, 0.005574, 0.006068, 0.004338, 0.004598, 0.355634
0.121406, 0.135636, 0.083734, 0.026122, 0.03815, 0.02499, 0.011106, 0.02042, 0.016328, 0.022108, 0.018614, 0.006078, 0.011728, 0.017414, 0.01092, 0.018406, 0.012938, 0.008426, 0.004938, 0.009178, 0.00841, 0.005664, 0.003236, 0.003826, 0.00447, 0.355754
0.155106, 0.080534, 0.028458, 0.05626, 0.03075, 0.020808, 0.032306, 0.041666, 0.00969, 0.01272, 0.021878, 0.025742, 0.008822, 0.020014, 0.021564, 0.012464, 0.011046, 0.00703, 0.01413, 0.008034, 0.004412, 0.004802, 0.007212, 0.004822, 0.003766, 0.355964
