12.5, 5, 33.5, 10, 24, 6, 24, 33.5, 33.5, 12.5, 7, 3, 33.5, 33.5, 10, 17.5, 17.5, 2, 33.5, 33.5, 33.5, 17.5, 24, 33.5, 17.5, 8, 17.5, 33.5, 33.5, 24, 17.5, 1, 4, 17.5, 24, 33.5, 33.5, 10, 17.5, 33.5
11.8439, 4.20753, 33.5, 9.28571, 23.5714, 5.17301, 23.5934, 33.5, 33.5, 11.8423, 6.13287, 2.36592, 33.5, 33.5, 9.30596, 16.8937, 16.8926, 1.54006, 33.5, 33.5, 33.5, 16.892, 23.5714, 33.5, 16.875, 7.30229, 16.9082, 33.5, 33.5, 23.5714, 16.9281, 1, 3.21839, 16.9119, 23.5988, 33.5, 33.5376, 9.30819, 16.875, 33.5
11.146, 3.48255, 33.5, 8.58761, 23.1616, 4.39504, 23.13, 33.5, 33.5, 11.1444, 5.30377, 1.81364, 33.5, 33.5, 8.61535, 16.23, 16.2691, 1.15029, 33.5744, 33.5, 33.5, 16.2284, 23.1351, 33.5, 16.2519, 6.60027, 16.2614, 33.5, 33.5, 23.1365, 16.3013, 1, 2.53997, 16.3218, 23.1352, 33.5, 33.5715, 8.62698, 16.2494, 33.5
10.4843, 2.83614, 33.5703, 7.84539, 22.6611, 3.64554, 22.7166, 33.5637, 33.5674, 10.512, 4.65773, 1.38384, 33.5, 33.5805, 7.90262, 15.5717, 15.5661, 1, 33.6049, 33.5317, 33.5, 15.5468, 22.7546, 33.5, 15.5694, 5.91923, 15.5962, 33.5322, 33.5343, 22.7157, 15.615, 1, 1.9627, 15.6165, 22.6635, 33.5, 33.6135, 7.97091, 15.5669, 33.5
9.91457, 2.50529, 33.5703, 7.13842, 22.1847, 3.30172, 22.1766, 33.5977, 33.5971, 9.91136, 3.94777, 1.07851, 33.5, 33.6196, 7.18462, 14.8627, 14.8893, 1, 33.7237, 33.5317, 33.5, 14.9361, 22.245, 33.5, 14.8293, 5.29341, 14.9239, 33.6129, 33.5343, 22.1758, 14.8941, 1, 1.69049, 14.9565, 22.2037, 33.5, 33.6594, 7.26412, 14.8667, 33.5
