0, 0, 0, 0.00402226, 0, 0, 0, 0, 0, 0.00244898, 0, 0.00684916, 0, 0, 0, -2.17863e-17, 0, 0.0946008, 0, 0, 0, 0.00163265, 0, 0.000952381, 0, 0, 0.000666667, 0, 0, 0, 0, 0.114812, 0, 0, 0, 0, 0, 0.0630631, 0.00097561, 0, 0.709976
0.0147078, 3.77074e-18, 0, -1.06768e-17, 0, 0, 0, 0, 0, 0.000888889, 0, 0.094509, -5.70907e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000930233, 0.0505934, 0.00108108, 0.0123702, 0, 0, 0, 0.0275881, 0, 0, 0, 0, 0, 0, 0.0097379, 0, 0, 0.787593
0, 0, 0, 0, 0, 0, -5.37352e-18, 0, 0, 0, 0.000888889, 0, 0, 0, 0, 0.00097561, 0, 0, 0, 0, 0, 0.000444444, 0, 0, 0, 0.107601, 0.0245548, 0, 0.000512821, 0, 0, 0, 0.0877121, 0, -1.28922e-18, 0, 0, 0, 0, 0, 0.777311
0.0221639, 8.69389e-17, 0, 0, 0.0242646, 0, 0, 0.000930233, 0, 0.00190476, 0.0454355, 0.0167645, 0, 0, -1.08674e-17, 0, 0.00444444, 0, 0, 0.00136752, 0, 0.0181263, 0, 0.00242424, 0, 2.17347e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0.00340557, 0, 0, 0.00578947, 0.0746701, 0.000854701, 0.777454
0, 0.0877066, 0.000851064, 0, 0.0118095, 0, 0, 0, 0, 5.36032e-18, 0, 0.0551614, 0, 0, -5.36032e-18, 0, -7.97838e-19, 0, 0, 0, 0, 0, -4.28826e-17, 0, 0, 0.00432432, 0.00961593, 0, 0, 0, 4.33258e-19, 0, 0, 0, 0, 0, 0, 0.067471, 0, 0, 0.76306
0.0586519, 0, 0, 2.15807e-17, 0, 0, 0, 0, 0, 0.0584741, 0, 0, 0.00108108, 0, -5.39518e-18, 0, 0, -1.07904e-16, 0, 0, 0, 0, 0, 0, 4.31614e-17, 0, 0.00102564, 0, 0, 0.00935585, 0.00108108, 0, 0, 0, 0, 0, 0, 0, -2.69759e-18, 0, 0.87033
0, 0, 0, 0.0100889, 0, 0.0261878, 0.000952381, 0.00190476, 0, 0, 0, 0.00809269, 0, 0, 0, 0, 0, 0.0889063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325721, 0.051182, 0.0468329, 0, 0, 0, 0, 0, 0, 0, 0.73328
0, 0.141765, 0, 0, 0, 0, 0.00292683, 0, 0, -3.63848e-18, 0, 0.0748117, 0, 0.00186047, 0, 0, 0.0197953, 0, 0, 0, 0, 0, 0, 0, 0.0218446, 0.00324324, 0, 0, 0, 0, -2.6948e-18, 0, 0.00306632, 0, 0, 0, 0, 0.00532006, 0.00142857, 0, 0.723938
0.000377358, 8.51259e-17, 0, 0, 0, 0.00414815, 0, 0, 0, 0, 0.0743834, 0, 0, 0, 0.0473114, 0.0292683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00102564, 0.00097561, 0.00457143, 0, 0, 0, 0, 0, 0.00324324, 0.0545293, -9.38175e-19, 0, 0.780166
0, 0.00997301, 0, 0, 0, 0, 0, 0, 0, 0, 0.039179, 0.0860195, 0, 0, 0, -1.07637e-17, 0.00153846, 0.00102564, 0, 0, 0, 0.0206382, 0, 0, 0.0004, 0, 0.00487805, 0, 0, 0, 0, 0, 0.0216434, 0, 0, 0, 0, 0, 0.00108108, 0, 0.813624
0, 8.65423e-17, 0.00307692, 0, 0, 0, 0, 0, 0, 0.0207366, 0.0182153, 0, 0, 0, 0, 0.00108108, 0.00133333, 0, 0, 0, 0, 0, 0.0289345, 0, 0.02228, 0, 0.000754717, 0, 0, 0.063721, 4.32711e-17, 0.011639, 0, 0.00444444, 0, 0, 0, 0, 0, 0, 0.823783
0, 0, 0, 0, 0.00243001, 0.00108108, 0, 0, 0, 0.00025641, 0, 0.0502263, 0, 0, -2.69993e-18, 0.000930233, 0.0311201, 0, 0, 0, 0, -2.79885e-19, 0, 0, 0, 0, 0.0467761, 0.000408163, 0, 0, 0.026945, 0, 0.0611634, 0, 0.00540541, 0, 0, -4.31989e-17, 0, -7.03682e-19, 0.773258
0.000952381, 0, 0, 0, 0, 0.0306962, 0.0130081, 0, 0.0019037, 0, 0.0209248, 0, 0, 0, 0, 0, 0.0139832, 0, 0, 0, 0, 0, 0, 0, 0, 0.104576, 0, 0.00125, 0, 0, 0, 0, 0.040719, 0, 0, 0, 0, 0, 0, 0.00235294, 0.769634
0, 0, 0, -4.33348e-17, 0.00102564, 0, 0, 0, 0, 0, 0, 0.059876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000888889, 0, 0, 0, 0, 0.00105263, 0, 0.00216216, 0.000266667, 0, 0.0173117, 0.001, 0.160838, 0.00343965, 0, 5.18911e-18, 0, 0.00243902, 0, 0.749699
0, 0, 0, 0, 0, 0, 5.36001e-18, 0, 0, 0.00375, 0, 0.0104912, 0, 0, 0.0154954, 0, 0, -1.072e-17, 0, 0, 0, 0, 0.000930233, 0, 0.00540541, 0.0433603, 0, 0, 0, 0, 0, 0, 0.19184, 0, -4.28801e-17, 0, 0, 0, 0.00931174, 0, 0.719416
0.00691265, 0, 0, 0, 0, 0.0388864, -5.40899e-18, 0, 0, 0, 0, 0.00666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40899e-18, 0, -5.14954e-18, 0, 0, 0, 0, 0, 0, 0.00435979, 0.0614953, 0, 0.0590189, 4.3272e-17, 0, 0, 0, 0, 0, 0.82266
0, 0, 0, 0.012916, 0, 0, 0, 0.00153846, 0, 0, -2.14644e-17, 0, 0.00195122, 0, -1.34153e-18, 0, 0.0209903, 0, 0, 0, 0, 0, 0.0686421, 0, 0, 0, 0, 0, 0, 0.000555556, 0, 0, 0, 0.000952381, 0.05747, 0, 0.00097561, 0, 0.00210526, 0, 0.831903
0, 0.00358519, 0, 0.0055814, 0, 0.000952381, 0, 0, 0, 0.006, 0.153432, 0.00977778, 0, 0, 0, 0.0550344, 0.00183007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000333333, 0, 0, 0.0375518, 1.08187e-16, 0.00496599, 0, 0, 0, 0, 0, 0.00935129, 0, 0.711604
0, -4.36006e-17, 0, 0, 0, 0.00674935, 0, 0, 0.000740741, 0.0021844, 0.0487877, 0.146483, 0, 0, 0, 0, -5.45007e-18, 0.00456848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00346544, 0, 0.787021
0, 0, 0.00512821, 0, 0, 0, 0.0302939, 0, 0, 0, 0, 0.0482836, 0, 0, 0.0670811, 0, 0, 0, 0, 0, 0, 0, 0, -7.63694e-19, 0, 0.0019537, 0, 0, 0, 0, 0.00263723, 0, 0, 0.00630037, 0, 0, 0, -8.55251e-17, 0, 0, 0.838322
0, 0.0608326, -2.41803e-19, 0, 0.0320284, 0, 0, 0, 0, 0, 0.0386003, 0.0288849, 0, 0, 0.0597912, 0, 0, 0, 0, 0, 7.33481e-19, 0.00177778, 0.00102564, 0, 0, 2.49592e-18, 1.07495e-17, 0, 0.00307692, 0.000930233, -1.06158e-18, 0, 0.0156564, 0.00285714, 0, 0.000816327, 0, 8.59963e-17, 0, 0, 0.753722
0, -8.62167e-17, 0, 0, 0, 0, 0, 0, 0, 0.000851064, 0.0337719, -4.31084e-17, 0, 0, 1.93988e-16, 0, 0, 0.0574542, 0, 0, 0, 0, 0, 0, 0.0300264, 0, 0.0338044, 0, 0.00097561, 0.0120195, 0, 0.0770738, -1.34714e-18, 0, 0, 0, 0, 0, 0, 0, 0.754023
0.0146341, 0.0122222, 0.00210526, 0, -1.36705e-18, 0, 0, 0, 0, 0, 0, 0.00235294, 0, 0.000444444, 0.014555, 0, 0, 0.125574, 0, 0, 0, 0, 0, 0, 0.00211635, 0, 0, 0, 0, 0.00105263, 0.00266667, 0.0403082, 0, 0.000425532, 0, 0, 0, 0.012366, 0, 0, 0.769177
0, 0, 0, 3.20589e-17, 0.000952381, 5.34316e-18, 0, 0, 0, 0, 0.00274935, 0.0617843, 0, 0, 0, 0, 2.13726e-17, 0.0536021, 0, 0, 0, 0, 0, 0.000888889, 0, 0, 0, 0, 0, 0, 0, 0, 0.0701832, 0.00105263, 0.0125506, 0, 0, 0, 0, 0, 0.796237
0.00210526, 0.11403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.114867, 0, 0.000952381, 0.00292437, 0, 0, 0, 0, 0, 0, 0.012605, 0, 0.00190476, 0, 0, 0, 0, 0, 0, 0.0153171, -8.65449e-17, 0, 0.00315789, 0, 0, 0, 0, 0, 0, 0.732136
0.0313879, 0, 0, 0, 0.000888889, 0.021174, 0, 0, -1.33677e-18, -4.27765e-17, 4.27765e-17, 0, 0, 0, 0, 0, 0.00125, 0, 0.000487805, 0, 0, 0, 0, 0, 0.0500432, 0.105764, 0, 0.000784314, 0, 0, 0, 0, -5.34706e-18, 0, 0, 0, 0, 0.048065, 0, 0, 0.740155
0, 0.171834, 0, 0, 0, 0, 0, 0, 0, 0.00157895, 0, 0.0365874, 0, 0.000465116, 0, 0.0133208, 3.42748e-19, 0.00105263, 0, 0, 0, 0.0237332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.06905e-17, 0, 0, 0.00105263, -4.4126e-19, 0, 0.00213371, 0, 0.748242
0.00195122, -5.26785e-18, 0, 0, 0.000952381, -1.05118e-18, -2.65781e-19, 0, 0, 0, 0, 0, 0.00190476, 0, 0.0710323, 0.107064, 0.000952381, 0, 0.000246914, 0, 0, 0.00566999, 0.000526316, 0, 0, 0.0151366, 0, 0, 0, 0, 0, 0.0126829, 0, 0, 0.000952381, 0, 0, 0.00186047, 0.00363824, 0, 0.775429
0, 0.0532008, 0, 0.00240351, 0, 0.0624326, 0, 0, 0.00235294, 0, 0.00371667, 0, 0, 0, 0.0499234, 0, 0, -4.36829e-17, 0, 0, 0, 0.0108582, 0, 0, 0, 0.0151552, 0.000888889, 0.00570379, -5.46036e-18, 0, 0.00133333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.792031
0, 0, 0, 0, 0, 0.0497709, 0.00157895, 0, 0, 0.00157895, 0.100203, 0, 0, 0, 0.00222222, 0, 0.000952381, 0, 0, 0, 0, 0, 0, 0.000833333, 0, 0, 0, 0, 0, 0.00731707, 0, 0.0574935, 0, 0.000754717, 0, 0, 0, 0, 0.00794709, 0, 0.769347
0.00097561, 0, 0, 0, 0.000888889, 0.00390244, 0, 0.00102564, 0, 0, 0, 0, 0, 0, 0, 0.000952381, 0.00994628, 0, 0.00111111, 0, 0, 0.0158446, 0, 0, -3.42918e-18, 0, 0, 0, 0, 0, 0, 0, 0.0843292, 0, 0, 0, 0, 0, 0.0356478, 0, 0.845376
0.0193968, 1.7322e-16, 0.00210526, 0, 0.00140351, 0.00308642, -1.35328e-18, 0, 0, 0.0504348, 0, 0, 0, 0, 0.0418203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101709, 0, 0, 0, 0, 0, 0, 0.0253279, 0.0268582, 0, 0, 0, 0, 1.7322e-16, 0, 0.727858
0, 0.073111, 0, 0.00782432, 0.000425532, 0, 0, 0, 0, 0.0171622, 0, 6.50741e-17, 0, 0, -1.35571e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00930233, 0.00313492, 0, 0, 0, 0, 0.0515526, 0.039272, 0, 0, 0, 0, 0, 0.000465116, 0, 0, 0.79775
0.0740719, 0.000952381, 0.0027907, 0, 0.0429492, 0, 0, 0, 0, 0, 0, -1.39814e-16, 0, 0, 0, 0.00285714, -5.37746e-18, 0, 0, 0, 0, 0.0288389, 0, 0, 0, 0, 0, 0, -1.08314e-19, 0.0109309, 0, 0, 0, 0.00195122, 0.00210526, 0, 0, 0, 0.00175, 0, 0.830802
0, 0.00711735, 0.00128205, 0, 0, 0, 0, 0, 0, 0.0430588, 0.00105263, 0, 0, 0, 0, 0.0032551, 0, 0.17347, 0, 0, 0, 0, 0.0264372, 0, 0, 0.001, 0, 0, 0, 0.00333478, 0.00288889, 0, 0, 0.0122702, 0, 0, 0, 0, 0.0245385, 0, 0.700295
0, 0, 0, -1.07567e-17, 0, 0, 0, 0, 0, 0, 0, 0.0572004, 0, 0.00097561, -5.37836e-18, 0, 0.0532989, 0, 0, 0, 0, 0.000816327, 0.000740741, 0, 0, 0, 0, 0, 0, 0, 0.0296239, 0.0112418, 0, 0, 0, 0, 0, 0, 0, 0, 0.846102
0.119806, 0.118252, 0, 0, 0, 0, 0, 0, 0, 0, 0.00195122, 0.0111429, 0, 0, 0, 0.000296296, 0, 0, 0, 0.000408163, 0, 0, 0, 0, 0.0120448, 0, 0.00448246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00401681, 0, 0, 0.727599
0, 0, 0, 0.00156618, 0, 0, 0.000465116, 0, 0, 0.00748264, 0.160063, 0.000465116, 0, 0, 0.00425548, 2.12035e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0.00410256, 0, 0, 0, 0, 0.00780488, 0, 0.000408163, 0, 0, 0.0280399, 0, 0, 0.0844444, 0, 0, 0.700902
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0558456, 0.00190476, 0.0122222, 0, 0, -4.33258e-19, 0, 0.000952381, 0, 0, 0, 0, 0.0051634, 0.0117073, 0.00102564, 0.058373, 0.00487805, 0, 0, 0, 0.000888889, 0, -4.33611e-17, 0, 0, 0, 0, 0, 0.00697516, 0.000952381, 0, 0.839111
