0.000299014, 0.000324534, 2.37487e-18, 0.000105541, 0, 0, -2.37487e-18, 9.92556e-05, 0, 0.000199025, 0.000396604, 0, 0, 0, 0.000333645, 0, 0.000216995, 0.000219325, 0.000108108, 0.000114613, 0, -1.18744e-18, 0, -1.18744e-18, 0.000335454, 0, 0, 0, 2.37487e-18, 0.000116279, 0, 0.000216407, 0, 0.000108108, 0.000308775, 0, 1.18744e-18, 0, 5.93719e-19, 0, 0.996498
0.000224719, 0.000717719, 0, 0, 0, 0.00042999, 0.000101266, 0.000216256, 0.000209151, 0.000341886, 0, 0.000420492, 1.18288e-18, 0, 0.00032366, 9.87654e-05, 0.000203152, 0, 9.87654e-05, 0, 0.000101523, 0.000309723, 0, 0.000101523, 0.000420843, 9.77995e-05, 0.000107527, 0, 1.18288e-18, 0, 0.000106101, 0.000214502, 0.000107527, 0.000304727, 0.000111111, 0.000202238, 0, 0.000319757, 0.000107527, 0.000211951, 0.99379
0.00089029, 0.00080583, 0, 0.000211862, 0.0003181, 0.000522575, 0.000104167, 0, 0.000104712, 0.000110803, 0.000104167, 0.00114593, 0.000110497, 0, 0.000195127, 0.000324143, 0.000664184, 0.000947113, 0, 0.000202751, 0, 0, 9.95025e-05, 0, 0.000314565, 0.000510431, 0, 0.000103896, 1.18131e-18, 0, 0.00051376, 0.000903387, 0.000409291, 0.000202751, 2.36261e-18, 0, 0.000107527, 0.000629372, 0.000208608, 0.000103627, 0.989131
0.00100005, 0.00246006, 9.97506e-05, 0.000648431, 0.000101781, 0.00559859, 7.07508e-18, 0, 0.000229915, 0, 0.000222222, 0.00030581, 0, -4.71672e-18, 0.000220991, 0, 0, 0.000831251, 0, 0, 0, 0.000210253, 0, -5.8959e-19, -5.8959e-19, 0.0040949, 0.000305293, 0, 0, 0, 0.000203047, 0.00702576, 0.00551718, 0.000318099, 0.000100503, 0, 0, 0.00377878, 0.000216652, 0, 0.966511
0.00260803, 0.00471533, 0.000163995, 0.0048589, 0.000448879, 0.00515944, -2.36585e-18, 0.000101266, 0, 0.00123626, 0.000269542, 0.0110447, 0.000106101, 1.18292e-18, 0.0075562, 0.00151516, 0.00186373, -3.78536e-17, 9.80392e-05, 5.2356e-05, 0.000112045, 0.000105541, 0.000551957, 0.000105541, 0.000902151, 0.00298289, 0.000477603, 0, 2.36585e-18, 0.000328177, 0.000416617, 0.0245841, 0.0216965, 0.000431234, 0.000427774, 0.000111421, 0.000108401, 0.00975195, 0.00183385, 0.000116279, 0.893158
0.00141573, 0.0334145, 0.000114286, 0.00541514, 0, 0.00948775, 0.000106101, 0.000105263, 0.000104712, 0.00151719, 0.0049188, 0.0796907, 2.37946e-18, 0.00010929, 0.00238565, 0.000160819, 0.000104712, 0.00241955, 0.000107239, 0, 0, 0.00145234, 0, 0.000100503, 0.000103896, 0.00845861, 0.00355129, 4.90196e-05, 0.000354558, 0.000317314, 0.000506847, 0.0138716, 0.000306882, 0.000668773, 0.000210331, 0.000222532, 0, 0.00083086, 0.00214906, 0, 0.825268
0.00704838, 0.0134128, 0.00010582, 0.00460279, 0.000224735, 0.0097571, 0.000595533, 0, 0, 0.00271457, 0.000113636, 0.0877258, 5.02513e-05, 0, 0.00187751, 0.000664646, 0.000162852, 0.0212164, 0, 2.37132e-18, 0, 0.00077438, 0.000100503, 0, 0.00353334, 0.0152746, 0, -5.9283e-19, 0.000248325, 0.000407694, 0.000806903, 0.0241868, -1.42279e-17, 0.00122374, 0.00010582, 0.000113636, 0, 0.00209933, 0.00010862, 0, 0.800744
0.00448144, 0.0772996, 0.000158452, 0.00155043, 0.000294118, 0.000570009, 0, 0.000312041, 0, 0.00374868, 0.0121758, 0.00211088, 0.000113636, -2.38706e-18, 0.030386, 0.000413912, 0.00306447, 0.0083207, 0, 2.38706e-18, -2.38706e-18, 0.00246449, 0.000478991, 0, 0.000729068, 0.00822529, 0.000314136, 9.80392e-05, -2.38706e-18, 0.00037623, 0.00708821, 0.00887058, 0.0144903, 0.00111553, 0, 0.000203543, 0, 0.011282, 0.000157895, 0.00010582, 0.799
0.00091607, 0.0229301, 2.36785e-18, 0.0079618, 0.000739929, 0.0197307, 0.000203692, 0.000104712, 0, 0.00796288, 0.0569998, 0.000672336, 0, -2.63038e-19, 0.00020915, 0.00186266, 0.00058167, 0.0263014, 0.000202532, 0.000108401, 0.000269622, 5.68182e-05, 0.000230892, 0.000101266, 0.00237681, 0.000304488, 0.00649507, 0, 0, 0.000209424, 5.57103e-05, 0.0368816, 0, 0.000323101, 0.000225417, 0.00020946, 1.18393e-18, 0.000104712, 0.00139182, 5.27704e-05, 0.803223
4.77782e-18, 0.00137988, 0.000103896, 0.00034677, 0, 0.000114613, 0.00107641, -5.97228e-19, 2.38891e-18, 0.0040228, 0.019027, 0.0277383, 0, 7.16673e-18, 0.00930784, 0.000469737, 0.000151899, 0.0515601, 0, 0, 4.98753e-05, 0.000555248, 0.000389967, 0.000248885, 0.00309771, 0.0215666, 0.000539489, 0.000201005, 0, 0.000456346, 0.000541331, 0.0320918, 0.0197859, 4.98753e-05, 0.000698602, 0.000209424, 0, 0.0283705, 0.00440832, 0, 0.77144
