-3.08863e-18, 0, 0, 0, 0, 0, 0, 0, 0.000615385, 0, 0, 0, 0, 0, 0, 0, 0.000454545, 0, 0.000666667, -1.54431e-17, 0, 0, 0.00112698, 0, 0, 0, 0, 0.000555556, 0, 0, 0, 0, 0.000625, 0, 0, 0, 0, 0, 0, 0, 0.995956
0, 0, 0, 0.0041839, 0, 0.000425532, 0, 0, -3.12559e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000540541, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163052, 0.00057971, 0.000625, 0, 0, 0, 0, 0, 0, 0.992015
0.000493827, 0.00646611, 0, 0, 0, 0, 0, 0, 0, 0.0018829, 0, 0, 0, 0, 0, 0, 0, 0.0016947, 0, 0, 0, 0, 0.000526316, 0, 0, 0.000645161, 0.00125, 0, 0, 0, 0, 0.00043956, 0, 0, 0, 0, 0, 0.000540541, 0, 0, 0.986061
0, 0.0063609, 0.002, 0, 0, 0, 0, 0, 0, 0, 0.000571429, 0, 0, 0, 0.000526316, 0.000408163, 0, 0.000571429, -1.5508e-18, 0, 0, 0, 0, 0, 0, 0.000465116, 0, 0, 0, 0, 0, 0.0157466, 0.00811896, 0, 0, 0, 0, 0.000615385, 0, 0, 0.964616
6.21326e-18, 0.0287333, 0, 0.000655738, 0, 0, 0, 0, 0, 0.00558433, 0.0060949, 0.0290552, 0, 0, 0.000526316, 0, 0.000519481, 0, 0, 3.10663e-18, 0, 0, 0, 0, 0.000519481, 0.0016908, 0, -3.10663e-18, 0, 0, 0, 0.036961, 0, 0.00206002, 0, 0, 0.000149813, 0.000625, 0.00131148, 0, 0.885513
0.0342447, 0.0494958, 0, 0.00706435, 0, 0.010294, 0, 0, 0, 0, -3.58691e-19, 0.000571429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000666667, 0, 0, 0, 0.00275394, 0.00174325, 0, 0, 0, 0, 0.0039616, 0, 0, 0.00236559, 0, 0, 0, 0.00119048, 0, 0.885648
0, 2.51083e-17, 0, 0.00873258, 0, 0.0476571, 0, 0, 0, 0, 0.0253493, 0, 0, 0, 0.00933585, 0, 0, 0.0277096, 0, 0, 0.000625, 0.000666667, 0, -1.6515e-19, 0.00118205, 0, 0, 0, 0, -6.27707e-18, 0.000481928, 0.000526316, 0, 0.00043956, 0.00121951, 3.13854e-18, 0, 0.0277094, 0, 0, 0.848365
0.00406926, 0, 0, 0, 0, 0.000571429, 0.00057971, 0, 0, 0, 0.000227273, 0.00043956, 0, 0, 0, 0, 0.00673114, 0.179255, 0, 0, -3.09158e-18, 0, -1.23663e-17, 0, 0, 0.0719718, 0, 0, 0, 0, 0.000526316, 0, 0.000659341, 0.00125, 0, 0, 0, 0.00123193, 0, 0.000666667, 0.73182
0.00202202, 0.0496583, 0, 0, 0, 0, 0.000625, 0, 0, 0.0195164, 0, 0.0830514, 0, 0, 0, 0, 0.0154496, 0.000571429, 0.000547945, 0, 0.000454545, 0, -6.20943e-18, 0, 0, 0.00410585, 0.00541386, 0, 0, 0, 0.00260075, 0.0123974, 0.00354733, 0, 0, 0, 0, 2.32853e-18, 2.48377e-17, 0.000526316, 0.799512
2.49135e-17, 0, 0, 0.0124312, 0, 0, 0, 0, 1.24568e-17, 0.00424561, 0.0005, 0.122442, 0, 0, 0, 0, 0.000327869, 0.0237089, 0, 6.22838e-18, 0.00240964, 0, 6.22838e-18, 0, 0.00184211, 0.00506035, 0.000481928, 0.000430108, 0, 0, 0, 0.0438433, 0, 0.00103896, 0.000588235, 0, 0.00108187, 0, 0, 0, 0.779568
-5.80741e-19, 0.0252052, -3.9337e-19, 0.0176484, 0, 0.00802696, 0.00109589, 0, 0, 0.00196695, 0.000645161, 0, 0, 0, 0.0148743, 0, 0.000166667, 0.0545551, 0, 0, 0, 0.0113075, 0, 0, 0.0290839, 0.00296175, 0.00534989, 0, 0, 0, 0, 0, 0.000588235, 0.0277186, 0, 0, 0, 0, 0, 0, 0.798806
0.00918368, 0, 0, 0, 0.00211994, 0.0240306, 0, 0, 0, 0.000519481, 0.0179537, 0.00294511, 0, 0.00119403, 0.120382, 0, 0.00561709, 0.000526316, -1.56439e-18, 0, 0, 0, -3.77916e-18, 0, 0, 0.00958555, 0.00246028, 0.000625, 0.000481928, 0.0163145, 0, 0, 0.00413633, 0, 0, 0, 0, -1.47052e-16, 0, 0, 0.781925
0, 0.0385593, 0.000588235, 0, 0, 0.00956175, 0.000470588, 0, 0, 0.0124529, 0, 0.0301251, 0, 0, 0.0254067, 0, 0, 0, 0, 0, 0, 0.00212695, 0.000655738, 0, 0, 0.000941176, 0.00349361, 0, 0, -3.12849e-18, 0.000571429, 0.0790598, 2.50279e-17, 0, 0, 0, 0, 0, 0, 0, 0.795987
-3.09575e-18, 0, 0, 0.000160643, 0.00316237, 0.0543038, 0, 0, 0, 0, 0, 0.0104594, 0, 0, 0, -4.95319e-17, 0.00125, 0, 0.00075, 0, 0, 0, 0, 0, 0, 0, 0.00881391, -3.09575e-18, 0, 0, 0.0120781, 0.170235, 0, 0, 0.00108108, 0, 0, 0, 0.0123337, 0, 0.725372
